Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Euro area,EMU,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.95692943,47.99832933,48.04408258,48.09184271,48.13846864,48.18069667,48.21766704,48.25101064,48.28046223,48.30691946,48.3336608,48.36004166,48.38443199,48.40693731,48.42637301,48.44240738,48.45438474,48.46218296,48.46724263,48.4713508,48.47558918,48.48048884,48.4863525,48.49397441,48.50414293,48.51696668,48.53279692,48.55145624,48.57095906,48.58892701,48.60435157,48.61685229,48.62671648,48.63466763,48.64165948,48.6484909,48.65501135,48.66126999,48.66854458,48.67813748,48.69122069,48.70892034,48.73020608,48.75219486,48.77134132,48.7855616,48.79423636,48.79831679,48.79886818,48.79792888,48.79776399,48.79729433,48.79781565,48.79972411,48.80646765,48.82016654,48.84079599,48.86719887,48.89651569
Eritrea,ERI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.69531137,49.71344792,49.73111461,49.74822268,49.76514821,49.78165597,49.79764606,49.81335268,49.82766432,49.84014068,49.84999394,49.85696047,49.86218117,49.86602273,49.87049056,49.87585008,49.88287947,49.8905519,49.89903902,49.90759722,49.91591781,49.92241772,49.927783,49.9337761,49.94268609,49.95578714,49.97474335,49.9972972,50.01594523,50.02169291,50.00945255,49.97612908,49.92542943,49.86507379,49.80896451,49.76728803,49.74370205,49.73605953,49.74214107,49.75681725,49.77584755,49.79865003,49.82469179,49.850825,49.87423749,49.89395586,49.90937935,49.92137599,49.93244704,49.94608836,49.96383779,49.98691649,,,,,,,
Spain,ESP,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.57126637,48.6039444,48.63219629,48.65672345,48.67863985,48.69891998,48.71744713,48.73455008,48.75208694,48.7723478,48.79676095,48.82573011,48.85828719,48.89268669,48.92646908,48.95785331,48.98638103,49.01219551,49.03463383,49.05317143,49.06739844,49.07741416,49.08330574,49.08471805,49.08121979,49.0727933,49.0594658,49.04210529,49.02260798,49.00345373,48.98667749,48.97306886,48.96297852,48.95738894,48.95727263,48.96331913,48.9754181,48.99354035,49.01843737,49.05089356,49.09071692,49.13686735,49.1870663,49.23847067,49.28792823,49.33275128,49.37440308,49.41189971,49.43816544,49.44449508,49.42602451,49.37881978,49.30718167,49.22470125,49.15101945,49.10070443,49.07955935,49.08312517,49.10335869
Estonia,EST,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,44.14646373,44.31379337,44.49446342,44.68166146,44.86608543,45.04171555,45.20829374,45.36543139,45.51018847,45.63802141,45.74689422,45.83477148,45.90461981,45.9605855,46.00965496,46.05766878,46.10580858,46.15389943,46.20131393,46.24756645,46.29126488,46.33120356,46.36791189,46.40567409,46.45038721,46.50490507,46.57429458,46.65464164,46.72701701,46.76805309,46.76325638,46.70176073,46.59020746,46.45545207,46.34113198,46.28206327,46.29667901,46.37385275,46.48337896,46.58309256,46.64097416,46.64868916,46.61602315,46.55984686,46.50468989,46.47113931,46.46335743,46.47707534,46.50573441,46.53883575,46.56967216,46.59512948,46.61874614,46.64960411,46.69836728,46.77343328,46.87753274,47.00448465,47.14157318
Ethiopia,ETH,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70723142,49.71263312,49.71760298,49.72234289,49.72701573,49.73183824,49.73663705,49.74135407,49.74637017,49.7519466,49.75826568,49.76544558,49.77313972,49.78025671,49.78550974,49.78824636,49.78856804,49.78706112,49.78420013,49.78066161,49.77712093,49.77315114,49.76912439,49.76732757,49.7704165,49.77965247,49.79566406,49.81661575,49.83848746,49.85636117,49.86728788,49.87070746,49.86840962,49.86296231,49.85754425,49.85420324,49.85326033,49.85395019,49.85573623,49.85779651,49.85960322,49.86141755,49.8635869,49.86591836,49.86812951,49.87022686,49.87173969,49.87311022,49.87609061,49.88283128,49.89445226,49.91120805,49.93175881,49.95369174,49.97406066,49.99093821,50.00398298,50.01387407,50.02111158
European Union,EUU,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.18340307,48.22192716,48.26316402,48.30491174,48.3444095,48.37892261,48.40771566,48.43230668,48.45304839,48.47184368,48.49195989,48.51292385,48.53318823,48.55253069,48.56947389,48.58317072,48.59303485,48.59916797,48.60247547,48.60435622,48.60583545,48.60717166,48.60849972,48.61064326,48.61443295,48.62013978,48.62812517,48.63823807,48.64891408,48.65815135,48.66502025,48.66903466,48.67088993,48.67149937,48.67165224,48.67209843,48.67275292,48.67364802,48.67586807,48.68053363,48.688691,48.70105378,48.71683555,48.73415003,48.75016776,48.76320745,48.77264594,48.77924209,48.7839864,48.78860708,48.7951344,48.80282204,48.812391,48.82325168,48.83680172,48.85372806,48.87364396,48.89605706,48.91937088
Fragile and conflict affected situations,FCS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.68160865,49.675499,49.67112983,49.66797433,49.66545962,49.66318604,49.66115562,49.65948093,49.65829789,49.65788033,49.65844132,49.65952335,49.66119788,49.66467527,49.67142455,49.68211751,49.69690928,49.71452459,49.73256565,49.74815661,49.75947684,49.76684543,49.77103993,49.77162711,49.76809521,49.76067487,49.74816576,49.73185957,49.7170553,49.71033247,49.72293016,49.74155232,49.77017323,49.80135164,49.82600895,49.83882691,49.8380582,49.82701467,49.8114175,49.79914173,49.79502546,49.80071189,49.81332755,49.82790079,49.83795155,49.83960151,49.83179408,49.81721926,49.80034629,49.78689637,49.78053453,49.78208171,49.78964776,49.80077454,49.81211996,49.82145874,49.82838821,49.8337173,49.83812135
Finland,FIN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.16509655,48.19861752,48.22868036,48.2544605,48.27479809,48.2888865,48.29671379,48.29837033,48.29686238,48.29591529,48.29828082,48.30509372,48.31554356,48.32745511,48.337782,48.34432637,48.34662321,48.34569887,48.34382597,48.34403997,48.34796534,48.35663884,48.36932085,48.38517609,48.40265235,48.42073864,48.43915493,48.45832336,48.47897552,48.50254706,48.52942825,48.56022971,48.59383523,48.62882513,48.66257021,48.69349789,48.72127303,48.74632648,48.76961471,48.7926883,48.81651781,48.84144237,48.86698963,48.893116,48.9193703,48.94540394,48.97123443,48.99677051,49.02253089,49.04886803,49.07635119,49.10481117,49.13409972,49.16320769,49.19092322,49.21642042,49.23944752,49.26020236,49.27924151
Fiji,FJI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.50630273,51.47110823,51.36800317,51.23091063,51.1031256,51.00978533,50.95623626,50.92925223,50.91493234,50.89404129,50.85705614,50.80094503,50.73124274,50.66147186,50.60397794,50.56899966,50.55832501,50.56802702,50.58920252,50.61101959,50.62772307,50.63637425,50.63917723,50.6412136,50.64741505,50.66060666,50.68239819,50.7118552,50.742955,50.77311407,50.79614316,50.81262119,50.82380754,50.82931326,50.82960318,50.82573753,50.81675036,50.80178016,50.7897289,50.78717404,50.79783135,50.82483232,50.86457399,50.9118001,50.95835004,50.99865386,51.02920873,51.05365439,51.06605974,51.065911,51.05080622,51.01991891,50.97397305,50.91936017,50.86369968,50.81231177,50.76913731,50.73165728,50.69949858
France,FRA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.50677139,48.54611629,48.58289404,48.61755657,48.65087702,48.68351679,48.71500221,48.74511088,48.77493941,48.80576888,48.83801628,48.87282341,48.90873504,48.94052815,48.96142512,48.96709581,48.95576711,48.92992478,48.89495767,48.85849383,48.82618636,48.7996168,48.77754818,48.75924571,48.74305758,48.7277476,48.71349354,48.70080427,48.68902098,48.67730747,48.66503723,48.65194388,48.63806744,48.62341757,48.60813847,48.59232537,48.57631056,48.56007207,48.54316623,48.52496784,48.5052959,48.48370927,48.46098972,48.43969846,48.42303888,48.41309233,48.41050056,48.41413168,48.42196911,48.43116522,48.43951057,48.4468651,48.4534445,48.45788355,48.45867381,48.45494236,48.44565415,48.43155292,48.41575952
Faroe Islands,FRO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.5075264,51.50961057,51.51777421,51.52079581,51.52349632,51.52994792,51.5279008,51.53086595,51.5277635,51.539587,51.56069364,51.59851181,51.66118025,51.70874285,51.72601511,51.69037736,51.5926041,51.45356316,51.30946097,51.19052684,51.11056269,51.08589006,51.0991476,51.13233288,51.16958361,51.18693149,51.18765926,51.17852975,51.15998435,51.14817886,51.14325469,51.15156055,51.16682777,51.17756326,51.16948034,51.1191705,51.0335977,50.92142745,50.78923535,50.685262,50.62054839,50.61677708,50.65450774,50.71654412,50.78218788,50.82112404,50.83417162,50.81767871,50.79430994,50.76866302,50.76081464,50.7607687,50.77220447,50.79209229,50.80693198,50.82655254,50.83337114,50.84110137,50.84517045
Gabon,GAB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.87427584,48.8494305,48.812893,48.7583394,48.6792496,48.57553196,48.44352711,48.29276569,48.14648537,48.03148652,47.96858058,47.96156561,48.00255025,48.07276767,48.15097229,48.222807,48.28484513,48.34088462,48.39194426,48.44227047,48.49621731,48.55115181,48.60576596,48.66093748,48.71503148,48.76962715,48.82371902,48.87941126,48.93374529,48.98507547,49.03322089,49.07730699,49.11891703,49.16257918,49.21371631,49.27577374,49.35082089,49.43618509,49.52570849,49.60986041,49.68441636,49.74634502,49.79934954,49.85408494,49.92133185,50.00855776,50.11607223,50.23696747,50.36344168,50.48488615,50.59372741,50.68949899,50.77217109,50.83986858,50.89030105,50.92345291,50.93969666,50.94095734,50.93137984
United Kingdom,GBR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.29200432,48.33768882,48.38498081,48.43005387,48.4681879,48.49643318,48.51285535,48.51911992,48.52022858,48.52319438,48.53280941,48.55079777,48.57513038,48.60225343,48.62688852,48.64526981,48.65658268,48.66214971,48.66283101,48.66021647,48.65557865,48.64897276,48.64035232,48.63091252,48.62213738,48.6150926,48.61059679,48.60859299,48.60830897,48.60849602,48.60838861,48.60793686,48.60791016,48.60929027,48.61339836,48.62126666,48.63277851,48.64788503,48.66777239,48.69390057,48.72700878,48.76779127,48.81515437,48.86591455,48.91557029,48.96083468,49.00018742,49.03434625,49.06501716,49.09492044,49.12602862,49.15883031,49.19252758,49.2262274,49.25854876,49.28852803,49.31589885,49.34112661,49.36472544
Georgia,GEO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.58846268,46.64079357,46.69305063,46.74584578,46.79913822,46.85298753,46.90812818,46.96295543,47.0126695,47.0511972,47.07460103,47.08274899,47.0780994,47.06362366,47.04401047,47.02286054,47.00019918,46.97739165,46.95994384,46.95467398,46.96638605,46.99557484,47.04005258,47.09696843,47.16307737,47.23401569,47.31119736,47.39252737,47.46618545,47.5183126,47.54051456,47.52728273,47.48279812,47.42161286,47.36598624,47.33333441,47.33110264,47.35580292,47.4011867,47.45450172,47.50462154,47.54896519,47.58948596,47.62333891,47.64874719,47.66495699,47.66929644,47.66248446,47.65051243,47.64257226,47.64489536,47.66084981,47.68781355,47.71858925,47.74351909,47.7550209,47.75100319,47.73395418,47.7087625
Ghana,GHA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.80227073,50.82516207,50.84778405,50.8659031,50.87478587,50.87208247,50.85567842,50.82812162,50.79620653,50.7690242,50.7516977,50.74726016,50.75170863,50.75500719,50.74479711,50.71383322,50.66032863,50.58970494,50.51107786,50.43707182,50.37682324,50.33238056,50.30130614,50.28244761,50.27340345,50.27213347,50.27837408,50.29162809,50.30953864,50.32946529,50.34938092,50.36867675,50.38726228,50.40449486,50.41981558,50.43301251,50.44389396,50.45269755,50.46007391,50.46679129,50.47349816,50.48021886,50.4869711,50.4943011,50.50282226,50.51282973,50.52436749,50.53715507,50.55085692,50.5650607,50.57942388,50.59390738,50.60835989,50.62237573,50.63543546,50.6471801,50.65746032,50.66640537,50.6741703
Gibraltar,GIB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.47375109,49.44359173,49.41516209,49.39102424,49.37466407,49.36756108,49.37047246,49.3789466,49.38196633,49.36565407,49.32111493,49.24765383,49.14936195,49.02765599,48.88560882,48.72707987,48.5532783,48.36845017,48.1836078,48.012657,47.86593139,47.74342778,47.64530666,47.57952306,47.55436584,47.5723653,47.63540471,47.73331876,47.84285257,47.93667754,47.99764872,48.02241369,48.01808568,47.99282198,47.95747678,47.92027271,47.88166375,47.84064256,47.8005977,47.76496338,47.73602112,47.71544343,47.70284497,47.69513008,47.68818323,47.67963634,47.66961761,47.66029859,47.65482304,47.65667416,47.66861182,47.69012574,47.72091372,47.76319192,47.81971434,47.89120035,47.97749853,48.07539514,48.1788893
"Gambia, The",GMB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.76537396,49.90656113,50.03764287,50.15388187,50.25100249,50.32867951,50.38630204,50.42098157,50.44301056,50.45298607,50.45779106,50.4576391,50.45306484,50.44853654,50.44835165,50.45677195,50.47274161,50.49215005,50.51379622,50.53455907,50.54986097,50.56502545,50.57800272,50.5748374,50.53962584,50.46474488,50.34905282,50.20619462,50.06457227,49.9572426,49.89770771,49.88923823,49.91863557,49.96366159,49.99949736,50.00934806,49.98999219,49.95035493,49.89920234,49.84746907,49.80367426,49.76898248,49.74011279,49.71650258,49.69642986,49.67899491,49.66420433,49.65216246,49.64251211,49.63445474,49.62750927,49.62183642,49.61643447,49.61256969,49.60852988,49.60543852,49.60267717,49.60007227,49.5978671
Guinea-Bissau,GNB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.26364138,49.24496671,49.22695535,49.20835643,49.19144123,49.17304688,49.15356344,49.13028601,49.1099024,49.09814603,49.09772079,49.11346555,49.14076962,49.15690358,49.13431741,49.05631311,48.91091165,48.71108105,48.48802738,48.29191224,48.15908852,48.10280623,48.10859302,48.15541091,48.20986378,48.25176028,48.27692066,48.29236761,48.30169145,48.30988633,48.3206103,48.33347034,48.34601359,48.35699109,48.36549147,48.37084998,48.37487116,48.37726986,48.3756536,48.36743172,48.35125135,48.32577489,48.29455684,48.26567817,48.24932318,48.25228952,48.2759647,48.31641924,48.36786147,48.42188258,48.47277984,48.51963793,48.56337863,48.60564996,48.64824782,48.69275797,48.73852272,48.78521737,48.83119281
Equatorial Guinea,GNQ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.06868543,49.09500514,49.13564616,49.18591756,49.24912053,49.32572314,49.41200539,49.5058022,49.59287413,49.66151316,49.70557855,49.7232744,49.71641544,49.69242516,49.65984603,49.63214598,49.61265319,49.59861249,49.59049737,49.58529116,49.58288488,49.58921209,49.60405849,49.61551939,49.61574887,49.60382374,49.57699228,49.54396739,49.52667651,49.54675127,49.62451215,49.75718735,49.9390747,50.15444074,50.38958545,50.63027409,50.87507076,51.12524909,51.37691228,51.62531263,51.86957669,52.10555645,52.33540101,52.56775453,52.81226419,53.07307142,53.34801796,53.62863673,53.90485329,54.16636627,54.40644737,54.62430879,54.82175465,54.99734302,55.14941552,55.2798066,55.38845653,55.47619349,55.54414706
Greece,GRC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.01720261,49.03459931,49.03533474,49.02716529,49.02143301,49.02604373,49.04344803,49.07089871,49.1046947,49.13915488,49.17021486,49.19652352,49.21987684,49.24276985,49.26847524,49.29918058,49.33511427,49.37443942,49.41463799,49.45251254,49.48599793,49.51522345,49.54090252,49.56196973,49.57721393,49.58614029,49.58767352,49.58277039,49.57619027,49.57374272,49.57967884,49.59498731,49.61755148,49.6439133,49.66931234,49.69020526,49.70598143,49.71697874,49.72151173,49.71783837,49.70478076,49.68276377,49.65220954,49.61232758,49.56209586,49.50125615,49.42801807,49.34430695,49.25845393,49.18232678,49.12499862,49.09084563,49.07769778,49.0792841,49.08579764,49.08991657,49.08979902,49.08741222,49.08379809
Grenada,GRD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.38428948,46.48832727,46.61065516,46.72569024,46.84345849,46.94401589,47.02325777,47.09931377,47.16156285,47.22401106,47.29666794,47.37506899,47.45382193,47.5427339,47.63493937,47.73066361,47.83041249,47.94222946,48.06405997,48.18121283,48.29162548,48.38869882,48.47206116,48.54926057,48.63108295,48.71889788,48.82664724,48.94543626,49.07771641,49.20769199,49.31899344,49.41116709,49.49002172,49.55107193,49.59887262,49.63105518,49.65397067,49.65983046,49.6740931,49.6890529,49.73210031,49.79756301,49.87456096,49.96586637,50.06325111,50.15670087,50.25062418,50.33798237,50.41770579,50.48351877,50.52105397,50.53565074,50.52302423,50.49735606,50.46923783,50.4447871,50.42307936,50.40947382,50.39255624
Greenland,GRL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.63042198,50.63452865,50.63684815,50.63787276,50.63778225,50.63703946,50.6353369,50.63221135,50.62704152,50.6190176,50.60763521,50.59312579,50.57531119,50.55293382,50.52466162,50.48964651,50.44757623,50.39943738,50.34756008,50.29501232,50.24363434,50.19419456,50.14559458,50.09697395,50.04660635,49.99343451,49.937697,49.87991233,49.81958301,49.75626664,49.68990114,49.62115928,49.55106591,49.48059097,49.41055138,49.34211373,49.27507891,49.21062302,49.15218051,49.10363453,49.06757028,49.04439359,49.03266105,49.03012117,49.03393987,49.04171708,49.05304328,49.06773021,49.0843913,49.10163282,49.1184532,49.13423105,49.14896259,49.163138,49.17755421,49.19265894,49.20847329,49.22461329,49.2406505
Guam,GUM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,58.50628625,58.00484831,57.68838446,57.49133807,57.32473613,57.13502967,56.9017504,56.63291333,56.34817733,56.04461238,55.72578241,55.40248924,55.06850879,54.71892152,54.34677931,53.9437178,53.50702453,53.0555926,52.6362806,52.3208657,52.14051126,52.10927669,52.19052167,52.35945172,52.56289874,52.76214658,52.96071393,53.15321966,53.30702472,53.37776906,53.34687308,53.20734091,52.97418302,52.69109453,52.38785485,52.11220192,51.86240806,51.63170396,51.43162983,51.26238186,51.1366636,51.05342242,51.00939729,50.995099,50.98801979,50.97534184,50.9546231,50.92667204,50.89507473,50.85535571,50.81755405,50.78151418,50.7375461,50.69850076,50.65369829,50.61260048,50.57441638,50.54084161,50.5055197
Guyana,GUY,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.09574809,50.16325173,50.23388302,50.29618684,50.33778328,50.35413774,50.33964467,50.30220711,50.25446553,50.21365648,50.19349439,50.19434372,50.21338072,50.2432495,50.2748541,50.30026265,50.31845867,50.3286885,50.33448985,50.3370662,50.33781835,50.34014128,50.34131244,50.32871046,50.28372701,50.19592726,50.05775417,49.87834197,49.6771426,49.48892206,49.33795772,49.23483197,49.17525608,49.15791609,49.17748941,49.22947387,49.31473539,49.43157756,49.56804258,49.7049392,49.830592,49.93760115,50.03108263,50.09649168,50.12343494,50.10641206,50.03744967,49.92169886,49.79131378,49.68544291,49.63145324,49.64090481,49.70399318,49.80198372,49.90705699,50.00006515,50.0752564,50.13789669,50.19197517
High income,HIC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.90107613,48.92190825,48.94319279,48.96378647,48.98212568,48.99669457,49.00692181,49.01313212,49.01748843,49.02287188,49.03096785,49.04156192,49.05220458,49.0634302,49.07444891,49.08340178,49.08982328,49.09443312,49.09802251,49.10277321,49.10877001,49.11700555,49.1270098,49.13793745,49.14890508,49.15916762,49.1685665,49.1775644,49.18625752,49.19502554,49.2040862,49.21391511,49.20924933,49.22026451,49.23009121,49.2512289,49.25654881,49.26023118,49.26444054,49.2712424,49.28314674,49.29991204,49.32043961,49.34530862,49.37495193,49.40919615,49.4486747,49.49197728,49.53622655,49.57697414,49.61148749,49.63920018,49.65929702,49.67498895,49.69100485,49.71053336,49.73436527,49.76130762,49.78852346
"Hong Kong SAR, China",HKG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.53572761,51.57281997,51.61762065,51.65482899,51.66620348,51.64004592,51.5800707,51.49550079,51.38895527,51.26392833,51.1273806,50.96577394,50.78812227,50.6471484,50.61035667,50.71432084,50.97446267,51.34762714,51.74417179,52.05952451,52.23186925,52.24902262,52.14227857,51.95296574,51.73965765,51.54430007,51.37396959,51.21656155,51.07206993,50.93635168,50.80508846,50.68121944,50.56497768,50.44735993,50.31667844,50.16603569,49.99500451,49.80844177,49.61005118,49.40360701,49.19095752,48.9705654,48.74159383,48.50677808,48.2713261,48.04053546,47.81667616,47.60077351,47.39658357,47.2068881,47.03380147,46.87898464,46.74167042,46.61749977,46.5006781,46.38702631,46.27609618,46.16949858,46.06755702
Honduras,HND,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.16403124,50.13549373,50.10678923,50.0775924,50.0470605,50.01523867,49.98200683,49.94815835,49.91469206,49.88214285,49.85176607,49.82307795,49.7964333,49.77224486,49.75109872,49.73319608,49.71879138,49.70724687,49.69815812,49.69104157,49.68520562,49.680642,49.67721412,49.67458654,49.67245619,49.67077902,49.66947602,49.66848795,49.66789772,49.66795411,49.66849649,49.66969325,49.67156223,49.67431136,49.67832763,49.68365794,49.69030509,49.69813276,49.70724575,49.71787392,49.72994185,49.74330234,49.75787482,49.77319494,49.78891117,49.80481251,49.82065797,49.83643507,49.85171574,49.86591467,49.87869504,49.88992615,49.89984598,49.90879152,49.91730853,49.92575363,49.93420197,49.94257089,49.95065983
Heavily indebted poor countries (HIPC),HPC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.55039401,49.55840642,49.56663644,49.57495951,49.58331755,49.59163994,49.59989434,49.60801783,49.61619045,49.62453858,49.63317253,49.64194346,49.65075334,49.65959615,49.66846188,49.67732285,49.68617051,49.69476093,49.70258802,49.7090085,49.71361338,49.71659286,49.71818987,49.71826074,49.71656789,49.71323198,49.70786972,49.70107389,49.69479747,49.69145443,49.69234295,49.69818267,49.70777299,49.71835096,49.72649906,49.73024695,49.72883753,49.72369886,49.71757593,49.71395854,49.71496481,49.72140652,49.73188727,49.74363667,49.75313923,49.75837627,49.75868296,49.75561232,49.75202093,49.75150101,49.75624201,49.76662225,49.78124003,49.7982785,49.8153532,49.830873,49.84454848,49.85684399,49.86792237
Croatia,HRV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.02218936,48.06784033,48.12131094,48.17788295,48.23066994,48.27479228,48.308651,48.33394267,48.35313898,48.37056002,48.38864146,48.40839493,48.42854208,48.44715883,48.46134137,48.46924073,48.47078452,48.4669861,48.45896519,48.44849104,48.43689547,48.42355813,48.4089866,48.39658293,48.39064189,48.39394562,48.40804702,48.43058884,48.45593047,48.47590139,48.48483262,48.48129297,48.46718669,48.44300322,48.41051569,48.37146719,48.32516118,48.27201011,48.21817286,48.17186161,48.13936078,48.1236132,48.12279989,48.1325997,48.14542014,48.1563092,48.16405851,48.17034188,48.17318873,48.17123412,48.16375908,48.14898711,48.12774784,48.10558311,48.08968027,48.08565055,48.09510786,48.11691654,48.14737825
Haiti,HTI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.07815555,49.09395234,49.1048776,49.1121846,49.11745437,49.12178126,49.12580836,49.12921512,49.13121636,49.13069431,49.12702243,49.12011856,49.11099792,49.10114107,49.09313253,49.08808791,49.08682945,49.08865123,49.09274947,49.09811932,49.10398845,49.11006004,49.1165731,49.1234822,49.1310294,49.13902269,49.14757761,49.15651645,49.16544618,49.17369492,49.18102876,49.18731493,49.1926966,49.1976741,49.20261162,49.20796141,49.21371185,49.21982721,49.22625717,49.2328229,49.23951435,49.24615597,49.25291416,49.25999774,49.26768653,49.27617827,49.28536604,49.29500125,49.30493429,49.31496545,49.32493865,49.33510027,49.34525889,49.35417635,49.36015305,49.36235104,49.36008161,49.35442423,49.34779011
Hungary,HUN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.21778126,48.22508441,48.25224522,48.2923747,48.33479358,48.37158088,48.40149977,48.42651828,48.44612158,48.46045522,48.4697281,48.47246576,48.46873011,48.46145752,48.45494422,48.45176259,48.45373514,48.45909399,48.46314903,48.45929379,48.44310445,48.41250943,48.36950512,48.31858575,48.26667164,48.21886445,48.17726395,48.14042502,48.1056614,48.06862666,48.02644468,47.97851019,47.92665472,47.87308723,47.82062152,47.77141621,47.726101,47.68421219,47.64558188,47.60946658,47.57562466,47.54398682,47.51511859,47.4897945,47.46901991,47.45354475,47.44345397,47.4384881,47.43823151,47.44203966,47.44928672,47.45989895,47.4736686,47.48957257,47.50614253,47.52251628,47.53808327,47.55293571,47.56757197
IBRD only,IBD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.40156846,50.40233636,50.40997692,50.42280939,50.43410839,50.44474239,50.45736293,50.46825766,50.47880454,50.48965743,50.50072568,50.51173465,50.52178604,50.53150424,50.54097742,50.5500671,50.55897821,50.56796898,50.57665525,50.58398649,50.58909042,50.59183138,50.59337592,50.59448213,50.59651042,50.60143352,50.60996043,50.62115178,50.63312544,50.64358675,50.65143111,50.65604256,50.65800108,50.65820391,50.65816228,50.658362,50.65897037,50.65961544,50.66051262,50.66215203,50.66500457,50.66887917,50.67358197,50.6785902,50.68365461,50.68856854,50.69319313,50.69737107,50.70069449,50.70255089,50.70315689,50.70199451,50.69927921,50.69527369,50.69062921,50.68549399,50.68008271,50.67436773,50.66820838
IDA & IBRD total,IBT,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.39325577,50.39180979,50.39610953,50.40481324,50.41235037,50.41950213,50.42849364,50.43616971,50.44363864,50.45138137,50.45928284,50.46709133,50.47405853,50.48077353,50.48737266,50.49377954,50.50014854,50.50666445,50.51306135,50.51851655,50.52230765,50.52441367,50.52576621,50.5267086,50.5280271,50.5311869,50.53661231,50.54368077,50.55130554,50.55820444,50.56381784,50.56790508,50.57061554,50.57208721,50.57270152,50.57229605,50.5707833,50.56818842,50.56526538,50.56320947,50.56286916,50.56429834,50.56706294,50.57026443,50.57301913,50.5747278,50.57519057,50.5745233,50.5727362,50.56979708,50.56613742,50.56149381,50.55603374,50.55001939,50.54404243,50.53827293,50.53290541,50.52787465,50.52293995
