Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Euro area,EMU,Age dependency ratio (% of working-age population),SP.POP.DPND,54.86993164,55.39744647,55.76722821,56.03784891,56.31213947,56.63080695,57.18699204,57.67441482,58.10161176,58.46121113,58.74040345,58.89574459,58.93348796,58.84537444,58.61842727,58.24811543,57.91557112,57.48208683,56.88354627,56.04546128,54.95927519,53.86580475,52.56756185,51.22761026,50.05234674,49.14693887,48.67595089,48.39399795,48.2530292,48.16684791,48.08579604,48.13189275,48.17954348,48.22729101,48.26842726,48.29485671,48.38362007,48.45019344,48.50835285,48.58980074,48.7219198,48.88306952,49.07334597,49.28352632,49.48456027,49.65373738,49.96172932,50.21009281,50.44388743,50.7216313,51.07938662,51.6231626,52.19501915,52.7987269,53.41340877,54.02016872,54.52210716,55.02359801,55.52961712
Eritrea,ERI,Age dependency ratio (% of working-age population),SP.POP.DPND,85.88506595,86.27215223,85.94871921,85.28449834,84.72837391,84.45484733,85.17544053,85.94599079,86.6667568,87.13017491,87.25618893,87.99605916,88.28172162,88.25371976,88.08679844,87.87387543,88.20616446,88.3843722,88.43196036,88.3695488,88.23227914,88.61749004,88.84261325,88.93790275,88.95192772,88.91823939,89.97896682,90.93340465,91.69888538,92.11566165,92.06053345,95.47848438,98.93710859,102.401009,105.8013984,108.9535741,107.467243,105.4022468,102.9376976,100.427208,98.17679314,91.68111506,86.10996509,81.32639438,77.195329,73.7055928,74.01269047,74.45576742,75.07927153,75.92743484,76.93917141,79.41929941,,,,,,,
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,55.22367041,55.79850657,56.14192516,56.40181657,56.76996157,57.31732545,57.91791448,58.64855175,59.42421098,60.11013353,60.63846874,60.80025548,60.8876962,60.87389199,60.7533317,60.53213242,60.51811313,60.33531456,59.99157183,59.48779276,58.82293284,58.16912185,57.30629882,56.32934923,55.35768344,54.45259931,53.42984152,52.57695559,51.80024956,50.98791564,50.11616942,49.34640212,48.51775562,47.71160369,47.04467556,46.57189022,46.23554796,46.01170692,45.8852241,45.81338955,45.78049261,45.42360114,45.12234899,44.9036924,44.78507163,44.7694611,45.12157919,45.51867496,45.94947627,46.36807666,46.73000882,47.65382641,48.40749675,49.0737817,49.75638469,50.49624733,50.7748284,51.16971897,51.61969705
Estonia,EST,Age dependency ratio (% of working-age population),SP.POP.DPND,50.70705136,51.07881996,51.24811492,51.22404483,51.10088063,50.96204976,51.02245724,51.02371708,51.00782369,51.01464178,51.06181637,51.19261603,51.34124101,51.47738696,51.53596199,51.49855587,51.81573422,51.97804708,52.01756514,51.96705091,51.83183597,51.55907597,51.25080626,50.94353214,50.66496816,50.45132021,50.56032814,50.72975052,50.9411717,51.12102654,51.16045411,51.72957335,52.05660971,52.15788032,52.11887721,52.01639698,51.20249,50.45641066,49.76959023,49.08015459,48.36951096,48.04459741,47.74101435,47.42887873,47.12615132,46.868421,47.06232413,47.23654183,47.49018821,47.90212968,48.49395306,49.42764612,50.40634968,51.44493394,52.55439891,53.73375921,54.2943717,55.12316147,56.20948811
Ethiopia,ETH,Age dependency ratio (% of working-age population),SP.POP.DPND,85.52864573,85.81487385,85.79487888,85.60481955,85.3743092,85.15623485,85.98513964,86.55032837,86.94089911,87.25640176,87.55974965,88.55901671,89.46765222,90.2585017,90.81752677,91.04474968,91.45389997,91.79944881,92.18335214,92.72976808,93.51257834,94.75924335,95.6422857,96.21963638,96.53445739,96.63912816,97.2819727,97.65134669,97.8434643,97.91151917,97.86257982,98.4883548,98.84500451,98.97518136,98.92214123,98.69586645,98.97270953,99.05836834,98.97070689,98.70272099,98.27243051,98.64924655,98.76805171,98.74190809,98.64282751,98.42903923,97.84425469,97.04248984,95.98480704,94.67307514,93.17432652,91.35663216,89.4983427,87.62243254,85.7530819,83.91972363,82.46097801,80.95823043,79.4820265
European Union,EUU,Age dependency ratio (% of working-age population),SP.POP.DPND,55.22184583,55.64797419,55.84312199,55.89037605,55.9363538,56.05040325,56.35703472,56.66333228,56.95429514,57.18388183,57.32709928,57.4985155,57.52494955,57.43214425,57.25817238,57.02223572,56.85594297,56.66753183,56.37303987,55.84508267,55.03867757,54.2234413,53.15262399,52.00052426,50.99949366,50.26641809,49.91949164,49.77359563,49.75441785,49.73928899,49.66283654,49.72351233,49.71354637,49.65352224,49.57025728,49.47042324,49.41393741,49.33240819,49.2324665,49.12589912,49.03193704,48.98068763,48.93702339,48.90009074,48.86446643,48.82881782,48.97084226,49.09543415,49.24290376,49.4622053,49.78857993,50.36159379,50.9696476,51.62206767,52.30929566,53.01276535,53.6241682,54.26442989,54.91490316
Fragile and conflict affected situations,FCS,Age dependency ratio (% of working-age population),SP.POP.DPND,83.52517723,84.5759667,85.63603831,86.6065432,87.30257312,87.65568497,88.68442638,89.27965171,89.56756974,89.71267605,89.79430599,90.58582351,91.13916571,91.51032478,91.74373516,91.87116229,92.44523954,92.836695,93.05450601,93.07266209,92.86942811,93.25825215,93.38731365,93.29476846,93.03408893,92.64439204,92.85929915,92.83822309,92.63315233,92.31450597,92.03600388,91.59883745,91.07972757,90.49654621,89.83081835,89.05196164,88.83141956,88.46309057,87.96460848,87.39169582,86.79791359,86.55475618,86.21194245,85.80151343,85.34338446,84.84526076,84.78582362,84.65312864,84.44726232,84.16005726,83.78392961,83.3887287,82.88065751,82.28430725,81.62421277,80.91390387,80.43006045,79.85569583,79.19609235
Finland,FIN,Age dependency ratio (% of working-age population),SP.POP.DPND,60.6031491,60.02256312,58.81176951,57.21229474,55.65352131,54.34826796,53.5194006,52.7942905,52.17046232,51.59619497,51.05031318,50.47938729,49.92117247,49.39060194,48.91026288,48.4899781,48.20322915,48.11691693,48.09996884,47.99292694,47.74524387,47.73394389,47.44417387,47.06708475,46.85082218,46.89410824,47.0127426,47.34855399,47.81701284,48.28267538,48.68126137,49.01255468,49.37214409,49.69197073,49.88741505,49.91530963,50.13561672,50.05985069,49.82126681,49.61616042,49.54363011,49.44587306,49.56702449,49.80362936,49.9921535,50.07433493,50.14165227,50.09524415,50.07927082,50.32121771,50.94831141,52.02271987,53.37933606,54.92437891,56.45703508,57.8258663,59.04525435,60.07661757,60.94239405
Fiji,FJI,Age dependency ratio (% of working-age population),SP.POP.DPND,101.9715635,101.7842278,100.9660708,99.71756197,98.19115195,96.38690889,94.66355033,92.70420333,90.4925531,88.00703776,85.28766889,83.32999986,81.15935258,78.85746931,76.54984419,74.33418289,73.89825793,73.41862777,72.89570075,72.37855421,71.924379,71.68411142,71.50380204,71.54794229,71.76868413,71.94044922,71.89195266,71.72348489,71.41725767,71.00975892,70.56527887,69.78132085,68.98933586,68.0646023,66.90407053,65.52923245,65.20902137,64.56433017,63.78938362,63.08585691,62.46146326,60.03779127,58.02433001,56.2483965,54.559336,52.97267507,52.90180427,52.58913761,52.09614129,51.55749827,51.10107463,51.39914398,51.75743903,52.24406665,52.83217887,53.4224001,53.5697437,53.71230369,53.75698098
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,61.32245699,61.79780849,61.74096388,61.31438059,60.83566299,60.46875222,60.52915211,60.53367229,60.51983068,60.48956352,60.43625369,60.46539225,60.50868042,60.50515396,60.34647817,59.97334716,59.83408274,59.4438194,58.81964553,58.01443526,57.074944,55.85880612,54.67601029,53.57777879,52.6153735,51.83707359,51.71657766,51.62015809,51.57934253,51.63707116,51.78473093,51.98846649,52.29059467,52.64092012,52.95222596,53.18541799,53.40624548,53.58165396,53.6942836,53.74901087,53.76192351,53.8696747,53.89778796,53.8725778,53.82122698,53.7649072,53.83190537,53.86296817,53.93670719,54.16892216,54.63090592,55.33524753,56.25937342,57.32435108,58.38098934,59.3207256,60.07595326,60.71698779,61.26714632
Faroe Islands,FRO,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Age dependency ratio (% of working-age population),SP.POP.DPND,95.70034292,96.62671233,98.47062767,100.5706544,101.9123825,102.1559899,102.1938661,101.3841202,100,98.51800508,97.06410832,98.59884837,100.2862196,102.1228252,104.2147598,106.7398068,105.7116374,104.9054264,104.3388368,103.8947521,103.425288,102.1034862,101.010049,99.87852946,98.35252605,96.42652354,95.77951002,94.54498281,93.07543764,91.83561085,91.0241406,90.80828375,90.86425331,90.739721,90.06901497,88.78978879,87.1992949,85.51517743,83.47180305,81.10496866,78.57772309,78.20585301,77.5135171,76.6345566,75.67923813,74.65194352,71.98374355,69.6703868,67.54801858,65.53071099,63.67814995,62.14225259,60.52409259,59.00984748,57.77216528,56.83916406,56.1318015,55.72771855,55.53070157
Gabon,GAB,Age dependency ratio (% of working-age population),SP.POP.DPND,62.74675434,63.60481176,64.28422247,64.84226954,65.33948624,65.82648816,66.81932248,67.67513225,68.43838292,69.13130935,69.76360986,71.59341868,73.19403154,74.62484477,75.94236723,77.16879485,78.67858214,80.0480302,81.26926754,82.31503893,83.1853296,84.42336124,85.41990291,86.2178627,86.8731649,87.42066253,88.28407583,88.9421736,89.43891676,89.80467016,90.05306341,90.50038948,90.76104329,90.82826201,90.66885724,90.26930146,89.84080361,89.14894922,88.24132245,87.17172222,85.97369879,84.63714045,83.19184939,81.69108113,80.19126592,78.7441433,76.8661414,75.12495971,73.56270209,72.19244294,71.01304915,69.81831048,68.73300911,67.83332594,67.1241481,66.55415892,67.20863011,67.80425764,68.3212
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,53.66414056,54.21575041,54.43106509,54.48165099,54.64329819,55.03541281,55.96782517,56.88316924,57.78087081,58.58643648,59.23139153,59.81330886,60.25355554,60.48865846,60.44975832,60.11982915,59.73239325,59.1170349,58.28168908,57.27691067,56.17568119,55.28563903,54.34450173,53.45064673,52.70989207,52.1813485,52.22565044,52.35841238,52.58081024,52.86526673,53.17417424,53.53163087,53.91049956,54.27398515,54.54702254,54.68149981,54.69637284,54.56929727,54.32937758,54.02066956,53.67011266,53.31406178,52.87234834,52.39448151,51.9363622,51.54579141,51.37202339,51.26708849,51.26660924,51.39551483,51.66504494,52.34374848,53.04245649,53.76064261,54.46384661,55.11102874,55.63735743,56.06989604,56.43074345
Georgia,GEO,Age dependency ratio (% of working-age population),SP.POP.DPND,59.35432997,60.57835262,61.7516304,62.77345736,63.54006801,63.98704697,64.3530373,64.34590674,63.99860762,63.3999099,62.60197898,61.57335929,60.55518734,59.52288651,58.45979816,57.38321565,56.60455475,55.78545143,54.93697109,54.09355667,53.29962894,52.60733416,51.97219619,51.44900836,51.07065303,50.85391376,50.95390203,51.08583689,51.29849807,51.6038611,51.90664669,52.47523566,52.92611819,52.97870988,52.44411101,51.38735089,51.70476652,51.68139575,51.42667918,51.12348624,50.95363943,50.93392498,50.88648535,50.82708535,50.67936044,50.39714411,49.83058688,49.12151322,48.39855799,47.81768107,47.48361854,47.68067136,48.01447884,48.5016689,49.1533811,49.95938314,50.9402828,51.98179482,53.04728674
Ghana,GHA,Age dependency ratio (% of working-age population),SP.POP.DPND,86.81484827,87.53250118,87.61888061,87.41009272,87.34317778,87.57193171,89.37616893,91.2693864,93.12446754,94.71453802,95.91736725,96.98093708,97.62952853,97.88902938,97.8038709,97.4037686,98.21770206,98.64389161,98.72632513,98.57208674,98.28059387,97.15147008,95.9370428,94.68562597,93.43045037,92.20125512,91.59231852,90.92220693,90.21659286,89.48463579,88.72641124,88.35715331,87.80882569,87.14947451,86.44799668,85.72779366,85.32294966,84.91937791,84.4393286,83.7812974,82.91717838,82.13682668,81.0967318,79.90608084,78.71032951,77.58594906,76.54312544,75.56371229,74.6300922,73.70565216,72.78458068,72.28774173,71.77311513,71.2347603,70.66334005,70.0550414,69.64505627,69.11841722,68.53447275
Gibraltar,GIB,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Age dependency ratio (% of working-age population),SP.POP.DPND,78.0838576,78.96896215,79.9312546,80.7754348,81.16017858,80.94998977,81.54591135,81.49356929,80.97465217,80.26574258,79.52072268,80.20388439,80.70001803,81.05201007,81.27964367,81.40754139,82.82337449,84.07346432,85.18686546,86.19609068,87.11905409,88.38897898,89.43077661,90.29644511,91.04193993,91.70154463,92.63734444,93.31283797,93.77903858,94.05401,94.14085649,95.44952764,96.44666383,97.16689117,97.64901727,97.90926794,98.79838528,99.378529,99.67605398,99.70077399,99.45010861,100.1843429,100.5724184,100.6349514,100.4292759,100.0138106,99.70066651,99.23055364,98.60935811,97.8369796,96.91974307,96.10807061,95.14471667,94.08335663,93.01156826,91.98824702,90.60058367,89.23332961,87.88586446
"Gambia, The",GMB,Age dependency ratio (% of working-age population),SP.POP.DPND,80.62870489,80.8081985,80.40364707,79.64972935,78.82798671,78.11233683,78.67946518,79.10011041,79.43690091,79.61754028,79.60776427,80.64881776,81.24420299,81.57784561,81.83400924,82.08945661,82.98947935,83.72972388,84.30889109,84.61685824,84.61640974,85.58377783,85.94944554,86.00843707,86.12692746,86.48974758,86.47077125,86.43838505,86.43813102,86.29854645,85.92316313,88.11028069,89.86178096,91.29244684,92.53381006,93.62146731,95.29434462,96.59418795,97.57114157,98.22854597,98.56048871,98.44723488,98.09964083,97.53854244,96.765168,95.79862842,95.25183634,94.46528947,93.51651486,92.52556363,91.58383948,91.25462576,90.83257618,90.34902781,89.81687366,89.24119711,89.00890633,88.65317002,88.17768791
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),SP.POP.DPND,77.38035946,77.90528264,78.67364826,79.4277625,79.74704815,79.49107503,79.87116849,79.6016349,78.96309389,78.34739269,77.93761296,78.48129256,79.05019603,79.63537178,80.16692824,80.60751961,82.61960974,84.50601522,86.33309845,88.2029132,90.17840851,91.91348727,93.63266886,95.22431089,96.49335001,97.32819592,98.75383858,99.43888599,99.58352585,99.46546543,99.21703126,99.27324304,99.18012786,98.84836669,98.12087769,96.97247623,96.93490598,96.39333118,95.52387453,94.54556272,93.56278983,92.57753833,91.51603329,90.39455568,89.22553199,88.05580724,87.42241644,86.73402027,86.0297918,85.33884217,84.68012692,84.45591024,84.12225878,83.74090775,83.35787221,82.97893406,82.86975622,82.67375853,82.35824082
Equatorial Guinea,GNQ,Age dependency ratio (% of working-age population),SP.POP.DPND,76.16826621,77.08430272,78.10402912,79.03656788,79.56803026,79.6325432,80.20403623,80.35553138,80.12404798,79.41983652,78.03795244,78.74954392,78.69880559,78.04440112,77.25274945,76.75633469,76.25959625,76.13523126,76.3660981,76.88079296,77.92846668,79.00602614,79.89849384,80.83386139,81.76595068,82.48237977,84.70081834,86.30561474,87.46161404,88.41835529,89.30948833,89.1840035,89.21962652,89.17039103,88.69629262,87.71888722,86.23053679,84.36255288,82.46781039,80.82104072,79.477834,78.35812467,77.22028716,76.27424957,75.54552756,74.96597718,73.97907361,72.98491595,72.13460589,71.3796112,70.61682412,69.97855574,69.12006613,68.28550658,67.54739291,66.84270868,66.54614979,66.02698528,65.49306281
Greece,GRC,Age dependency ratio (% of working-age population),SP.POP.DPND,52.43522021,52.91912122,52.80802321,52.36304328,52.05272444,52.10654017,52.41251143,53.25712204,54.46391745,55.71756086,56.86095938,57.37809974,57.52077548,57.42000112,57.32447927,57.36431749,57.13794391,57.11541954,57.14006475,56.97666638,56.53099572,56.28596685,55.73966666,55.02107356,54.28582832,53.57602271,52.77461558,51.935359,51.10945269,50.35286249,49.71899038,48.84749815,48.15750223,47.57988467,47.02097494,46.45433636,46.41983,46.26536428,46.08339277,45.99613822,46.05168884,46.48057126,47.01394539,47.59389569,48.09882357,48.45960823,49.25077084,49.94315623,50.58548799,51.25453783,51.9913523,52.54946054,53.1024033,53.65476198,54.20894321,54.75289255,55.00326305,55.28953157,55.58515491
Grenada,GRD,Age dependency ratio (% of working-age population),SP.POP.DPND,117.5475943,119.4042042,120.1685474,120.2098067,120.2738123,120.5504673,120.7254127,120.9253662,121.032901,120.7854562,120.0265499,112.7317062,107.138764,102.8653109,99.1133047,95.38234052,93.94678257,91.81725413,89.63308219,88.58286152,89.15611456,86.05515514,84.06103611,82.79932225,81.52107795,79.76545919,80.94163115,82.09387075,83.3710217,85.2877079,88.18691516,87.44656044,87.01041246,86.55752649,85.73591819,84.33938681,82.07892412,79.83462587,77.49264949,74.92998156,72.20054591,69.07218183,65.92324565,63.03768498,60.60550092,58.59169015,56.81301931,55.24366127,53.75060141,52.28669728,50.97420593,50.49957019,49.82778576,49.22058215,48.89119794,48.86718644,48.89068935,49.1825998,49.66295152
Greenland,GRL,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Age dependency ratio (% of working-age population),SP.POP.DPND,94.40979393,95.3630294,96.34378477,97.14859107,97.47222659,97.21837032,97.41043066,97.06954741,96.35028887,95.49114113,94.63194782,94.68119896,94.61194818,94.47662963,94.32259492,94.1763935,94.83680032,95.47672748,96.04400787,96.49564115,96.82183706,97.50058789,98.00359545,98.31812489,98.43972517,98.37053275,98.44967293,98.25740369,97.855349,97.37194763,96.89386433,96.44100382,96.17080209,95.91392767,95.48001221,94.81381256,94.4263471,93.71049555,92.80872946,91.95494373,91.25532977,90.32223416,89.56808248,88.83484894,87.89265052,86.64491238,85.15158995,83.33712712,81.33652822,79.35102081,77.48276204,75.45026549,73.64915629,71.99250353,70.36740508,68.74504223,67.37000913,65.9674161,64.60220038
Guam,GUM,Age dependency ratio (% of working-age population),SP.POP.DPND,71.40582464,71.31927317,70.60640227,69.98354675,69.71633018,69.5748731,69.28227339,68.72323484,68.52310924,68.66776316,68.80396064,67.26698016,65.79027068,64.76481638,64.24077935,63.98257448,62.89812996,61.7768115,60.77652982,59.98366295,59.40513731,58.13038313,57.07898229,56.27253216,55.64190112,55.12322351,54.19592629,53.2724027,52.41570699,51.67647933,51.14503817,51.874005,52.73361118,53.67824051,54.55598247,55.21539774,55.85263158,56.18005549,56.22159528,56.08354033,55.85892033,56.09505369,56.27740492,56.38460318,56.32360066,56.04878433,55.67614244,55.08464648,54.39339074,53.76874716,53.29532453,52.90310226,52.6868791,52.5912749,52.51626836,52.43840416,52.40602699,52.31371167,52.23855924
Guyana,GUY,Age dependency ratio (% of working-age population),SP.POP.DPND,99.84308051,101.6873622,103.1765766,104.2656019,104.8728548,104.8894253,104.615323,104.214696,103.7159865,103.1069826,102.3619719,99.8057051,97.42670484,95.41602971,93.85499372,92.62323025,91.16621121,89.9691285,88.79036884,87.39911884,85.67379229,83.39925771,81.44754658,79.91555646,78.51330067,76.81801699,74.56014359,71.99130788,69.58457778,67.84629688,66.90520671,66.30753112,66.16509477,66.35651733,66.55239767,66.54546966,66.05479757,65.4497552,65.04991274,65.19411036,65.92523626,66.56816902,67.60107295,68.67635973,69.31059927,69.24017329,67.21588045,64.88282199,62.42214006,60.16888339,58.31259638,57.05269841,56.04064416,55.24824261,54.59201341,54.02425269,53.6907122,53.33300368,53.05679773
High income,HIC,Age dependency ratio (% of working-age population),SP.POP.DPND,60.90624984,61.16210436,61.13379778,60.90310522,60.61875268,60.34891479,60.24654687,60.07727292,59.8816016,59.61207181,59.31182766,58.92106864,58.51593601,58.08816833,57.57174175,56.96903416,56.59569142,56.08610864,55.47392456,54.80027194,54.09601984,53.36795113,52.63870399,51.95117389,51.33596242,50.81082642,50.60031783,50.40934302,50.24813793,50.12585092,50.0425236,50.06785114,50.11679279,50.16601498,50.15295832,50.05070058,50.01179658,49.86566352,49.66298963,49.47610391,49.33444981,49.14040894,49.00648488,48.90521146,48.78967461,48.65220012,48.64659706,48.60785063,48.58834058,48.66639557,48.87892177,49.25623429,49.69433732,50.19856994,50.74712462,51.32104734,51.88201053,52.4660893,53.06539377
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),SP.POP.DPND,76.55956151,77.68288196,77.7135431,77.05302896,76.13170627,75.02693825,74.93389198,73.96972399,72.36679165,70.46923489,68.49741083,66.19769115,64.29667112,62.50419516,60.46071703,58.10455965,55.80438583,53.05672686,50.29213178,47.98619952,46.28345377,45.41857427,44.96536885,44.80867329,44.71690404,44.56499621,43.98141476,43.38684849,42.83477122,42.37186795,41.98503264,41.48313259,41.12177273,40.83108718,40.52236405,40.1682219,40.03008835,39.66227354,39.24985067,38.91965012,38.65032181,38.11092688,37.67869486,37.27555663,36.80137473,36.22953393,35.38946461,34.57598631,33.84788726,33.32688956,33.1131016,33.12943598,33.33604353,33.8067862,34.61668733,35.78459352,36.89183871,38.46903456,40.40201217
Honduras,HND,Age dependency ratio (% of working-age population),SP.POP.DPND,98.14493531,99.63860654,100.9576885,102.0202904,102.6911124,102.9328189,103.7082997,104.0713063,104.1174586,103.9554401,103.6470737,103.961475,103.917655,103.6730572,103.3994103,103.1697217,103.2344149,103.3566825,103.428362,103.2759846,102.8332185,102.7001433,102.2028751,101.4954244,100.7634584,100.0818337,99.5697972,99.0495852,98.48941714,97.82311259,97.02108812,96.12100086,95.13977256,94.10029116,93.05336856,92.03705778,91.04417573,90.09199137,89.13580007,88.09534801,86.92584247,85.85240671,84.50403755,82.99106665,81.43906045,79.89218988,78.15383452,76.50149682,74.84517757,73.06279926,71.12276691,69.197735,67.15553817,65.09284844,63.15793597,61.42960671,59.84898239,58.49347529,57.31061568
Heavily indebted poor countries (HIPC),HPC,Age dependency ratio (% of working-age population),SP.POP.DPND,85.81756072,86.67977828,87.29112602,87.70637718,87.95973278,88.07193859,88.99888132,89.62587661,90.01998625,90.2451912,90.33794542,91.1435799,91.69917613,92.05090995,92.23565762,92.27884887,92.93301954,93.39451494,93.70762912,93.89562756,93.96273104,94.68681788,95.14216815,95.37912675,95.453941,95.40923359,95.9374261,96.22063348,96.30855135,96.23693404,96.03333231,96.13313984,96.02848982,95.76651658,95.37607744,94.85977263,95.03747094,95.01875938,94.84732071,94.56909608,94.2141431,94.20940372,94.04585193,93.77017841,93.41548137,92.98925703,92.93248197,92.73858109,92.41668314,91.97612462,91.43127153,90.95668701,90.33568489,89.6011481,88.78428497,87.90637042,87.15099469,86.31406973,85.40853953
Croatia,HRV,Age dependency ratio (% of working-age population),SP.POP.DPND,52.53356696,52.52536787,52.30039459,51.87047539,51.32817173,50.73502693,50.39200226,49.86313067,49.25519891,48.72231917,48.359464,48.22092411,48.32167795,48.56107003,48.76567483,48.84624812,49.06037362,49.07879619,48.95507402,48.75483436,48.50015803,47.97841313,47.41997844,46.86928146,46.35856729,45.91446343,45.86689768,45.82435342,45.78448258,45.74783179,45.69814901,46.0225613,46.34512734,46.65630187,46.97655433,47.33643291,47.56173695,47.93003619,48.36995931,48.75335038,49.00384589,49.47107182,49.59840963,49.49723492,49.33702784,49.2056195,48.9417442,48.89097379,48.99513019,49.13214284,49.26008048,49.87511055,50.22562584,50.38822504,50.59739538,51.0274354,51.62353288,52.57957236,53.74533856
Haiti,HTI,Age dependency ratio (% of working-age population),SP.POP.DPND,76.98724792,77.93951957,79.12421433,80.35520392,81.29878144,81.78415796,82.68088227,83.04627714,83.0061405,82.74829641,82.36013732,82.3648407,82.16419712,81.82206325,81.41406026,81.00722988,80.98561181,81.06504687,81.22159829,81.44257077,81.74358997,82.74153161,83.74389137,84.74748887,85.69534054,86.51254807,87.79266962,88.62581392,89.13939657,89.48184571,89.69068303,89.53027502,89.40204066,89.11864654,88.44210892,87.30879128,86.22572985,84.7442639,83.02770801,81.31895724,79.74210749,78.45340722,77.21285036,76.02789199,74.87241787,73.7295187,72.74016195,71.77299974,70.80712403,69.8102737,68.7684778,67.82922107,66.84575866,65.85019434,64.88402717,63.96736456,63.21799932,62.49562592,61.79042719
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,52.24677603,51.88096027,51.71115315,51.59342994,51.324545,50.84931324,50.23853154,49.65776014,49.07778262,48.49465411,47.94085234,48.0881661,47.98222532,47.87823074,48.1305144,48.89562794,49.93995994,51.60658661,53.49206367,54.86960624,55.31072231,55.53445982,54.58971366,53.02728632,51.70007675,51.03329176,50.43995337,50.70940804,51.3504797,51.62994993,51.22039107,51.23166771,50.52400052,49.43282015,48.45837108,47.81345818,47.51860858,47.36995717,47.30587689,47.17157546,46.89872446,46.52360893,46.18708813,45.86156736,45.53205619,45.21273954,45.31022037,45.29220465,45.16354019,44.98857685,44.82741391,45.07436356,45.32245759,45.65355177,46.15859337,46.88045922,47.87072085,49.14270834,50.53376791
IBRD only,IBD,Age dependency ratio (% of working-age population),SP.POP.DPND,76.76780616,77.57684847,78.67136364,79.74169187,80.3740629,80.42348511,80.91877473,80.75764714,80.19144806,79.57150451,79.05234327,78.93170946,78.70849004,78.38659615,77.88914363,77.16644636,76.47857458,75.59865188,74.55321014,73.39425475,72.17792489,71.0119451,69.88758764,68.79699628,67.74214198,66.74231019,66.16739158,65.57944107,64.9936995,64.39339741,63.74383158,63.4294657,62.85003006,62.11027023,61.34520219,60.61020474,59.60170745,58.79816692,58.04682082,57.14652716,56.03750236,55.16797148,54.07600367,52.87988057,51.75898903,50.79620052,50.01361158,49.35440694,48.80893684,48.33131095,47.90035728,47.61666427,47.35811756,47.1489495,47.02362321,46.99475068,47.10677038,47.29274343,47.51982326
IDA & IBRD total,IBT,Age dependency ratio (% of working-age population),SP.POP.DPND,77.82619596,78.69370658,79.76045341,80.7744078,81.39859611,81.51273343,82.10416041,82.10574729,81.73286204,81.28098569,80.87935479,80.89527193,80.79038144,80.57295018,80.18658893,79.59715288,79.12359734,78.45397127,77.62163373,76.67949953,75.67915432,74.81792911,73.95666,73.09740626,72.24764619,71.42429291,71.04168414,70.60841396,70.14520328,69.64498349,69.08314827,68.85751127,68.38543382,67.75506089,67.07716463,66.39705966,65.58300601,64.8978681,64.22617568,63.41673498,62.43039351,61.71510379,60.80299714,59.79582961,58.84280875,58.01155474,57.38719284,56.84871013,56.38669063,55.96252465,55.55966445,55.29910414,55.03511637,54.79059004,54.5976357,54.46946838,54.47714925,54.52385497,54.58896473
IDA total,IDA,Age dependency ratio (% of working-age population),SP.POP.DPND,83.1355627,84.22266835,85.11378462,85.841213,86.41155936,86.82625707,87.8724951,88.64315484,89.18196085,89.51918367,89.663598,90.31862597,90.75723683,91.00871584,91.10815709,91.08712929,91.5397723,91.74869049,91.7862669,91.71298025,91.55818711,91.92800008,92.09956282,92.11073931,91.98910134,91.75273422,92.01556749,92.05709485,91.91750897,91.62614923,91.19978082,91.09775144,90.80285996,90.34509861,89.74414978,89.00866666,88.67598517,88.1703365,87.52408871,86.7740936,85.94864996,85.49623121,84.92474599,84.27676978,83.59410196,82.8960413,82.48478336,82.01920275,81.501426,80.92587829,80.28577448,79.78251805,79.19921839,78.54830962,77.8527512,77.1286011,76.53238221,75.87951872,75.18126638
